genelist,Ensembl.ID
FOXR2,ENSG00000189299
FOXS1,ENSG00000179772
FPGS,ENSG00000136877
FPGT,ENSG00000254685
FPGT-TNNI3K,ENSG00000259030
FPR1,ENSG00000171051
FRAT1,ENSG00000165879
FRAT2,ENSG00000181274
FREM1,ENSG00000164946
FREM2-AS1,ENSG00000225350
FREM3,ENSG00000183090
FRG1,ENSG00000109536
FRG1-DT,ENSG00000245685
FRG1BP,ENSG00000149531
FRG1DP,ENSG00000282870
FRG1FP,ENSG00000283047
FRG1GP,ENSG00000283023
FRG1HP,ENSG00000276291
FRG1JP,ENSG00000215548
FRG2,ENSG00000205097
FRG2B,ENSG00000225899
FRG2EP,ENSG00000282842
FRG2FP,ENSG00000232783
FRG2GP,ENSG00000260291
FRG2HP,ENSG00000260846
FRG2IP,ENSG00000260598
FRG2JP,ENSG00000259897
FRG2LP,ENSG00000267704
FRG2MP,ENSG00000275170
FRGCA,ENSG00000236663
FRMD1,ENSG00000153303
FRMD3,ENSG00000172159
FRMD4A,ENSG00000151474
FRMD4B,ENSG00000114541
FRMD6,ENSG00000139926
FRMD6-AS1,ENSG00000273888
FRMD8,ENSG00000126391
FRMD8P1,ENSG00000227942
FRMPD2,ENSG00000170324
FRMPD3,ENSG00000147234
FRMPD3-AS1,ENSG00000227610
FRMPD4,ENSG00000169933
FRMPD4-AS1,ENSG00000223487
FRRS1,ENSG00000156869
FRS3,ENSG00000137218
FRYL,ENSG00000075539
FSCB,ENSG00000189139
FSCN1,ENSG00000075618
FSCN1P1,ENSG00000261559
FSHB,ENSG00000131808
FSHR,ENSG00000170820
FSIP1,ENSG00000150667
FSIP2-AS1,ENSG00000231646
FST,ENSG00000134363
FSTL4,ENSG00000053108
FSTL5,ENSG00000168843
FTCD-AS1,ENSG00000237338
FTCDNL1,ENSG00000226124
FTH1,ENSG00000167996
FTH1P1,ENSG00000232273
FTH1P10,ENSG00000223361
FTH1P12,ENSG00000213362
FTH1P14,ENSG00000185638
FTH1P15,ENSG00000218980
FTH1P16,ENSG00000227376
FTH1P19,ENSG00000219186
FTH1P2,ENSG00000234975
FTH1P20,ENSG00000226564
FTH1P22,ENSG00000225079
FTH1P23,ENSG00000242960
FTH1P24,ENSG00000249302
FTH1P25,ENSG00000232792
FTH1P26,ENSG00000218213
FTH1P27,ENSG00000234355
FTH1P5,ENSG00000230204
FTH1P6,ENSG00000233083
FTH1P8,ENSG00000219507
FTH1P9,ENSG00000251395
FTHL17,ENSG00000132446
FTL,ENSG00000087086
FTLP1,ENSG00000235525
FTLP10,ENSG00000250426
FTLP12,ENSG00000265095
FTLP13,ENSG00000263725
FTLP14,ENSG00000260459
FTLP16,ENSG00000229735
FTLP17,ENSG00000228347
FTLP18,ENSG00000230214
FTLP19,ENSG00000237913
FTLP2,ENSG00000232368
FTLP3,ENSG00000226608
FTLP4,ENSG00000214020
FTLP5,ENSG00000266989
FTMT,ENSG00000181867
FTO,ENSG00000140718
FTSJ1,ENSG00000068438
FTSJ3,ENSG00000108592
FUBP1,ENSG00000162613
FUBP3,ENSG00000107164
FUCA1,ENSG00000179163
FUCA2,ENSG00000001036
FUNDC1,ENSG00000069509
FUNDC2,ENSG00000165775
FUNDC2P1,ENSG00000255883
FUNDC2P2,ENSG00000182814
FUNDC2P3,ENSG00000187103
FUNDC2P4,ENSG00000227009
FURIN,ENSG00000140564
FUT1,ENSG00000174951
FUT3,ENSG00000171124
FUT5,ENSG00000130383
FUT6,ENSG00000156413
FUT9,ENSG00000172461
FUZ,ENSG00000010361
FXN,ENSG00000165060
FXNP1,ENSG00000258421
FXNP2,ENSG00000177736
FXR1,ENSG00000114416
FXYD1,ENSG00000266964
FXYD2,ENSG00000137731
FXYD3,ENSG00000089356
FXYD4,ENSG00000150201
FXYD5,ENSG00000089327
FXYD6,ENSG00000137726
FXYD6-FXYD2,ENSG00000255245
FXYD6P2,ENSG00000235964
FXYD6P3,ENSG00000182707
FXYD7,ENSG00000221946
FYB1,ENSG00000082074
FYB2,ENSG00000187889
FYN,ENSG00000010810
FYTTD1,ENSG00000122068
FYTTD1P1,ENSG00000234502
FZD1,ENSG00000157240
FZD2,ENSG00000180340
FZD4,ENSG00000174804
FZD4-DT,ENSG00000246523
FZD6,ENSG00000164930
FZD7,ENSG00000155760
FZD9,ENSG00000188763
FZR1,ENSG00000105325
G2E3,ENSG00000092140
G2E3-AS1,ENSG00000257636
G3BP1,ENSG00000145907
G3BP2,ENSG00000138757
G6PC,ENSG00000131482
G6PC2,ENSG00000152254
G6PD,ENSG00000160211
GAB1,ENSG00000109458
GAB2,ENSG00000033327
GAB4,ENSG00000215568
GABARAP,ENSG00000170296
GABARAPL1,ENSG00000139112
GABARAPL2,ENSG00000034713
GABARAPL3,ENSG00000238244
GABPA,ENSG00000154727
GABPAP,ENSG00000235720
GABPB1-IT1,ENSG00000285410
GABPB2,ENSG00000143458
GABRA1,ENSG00000022355
GABRA2,ENSG00000151834
GABRA3,ENSG00000011677
GABRA4,ENSG00000109158
GABRA6,ENSG00000145863
GABRB1,ENSG00000163288
GABRB2,ENSG00000145864
GABRB3,ENSG00000166206
GABRD,ENSG00000187730
GABRE,ENSG00000102287
GABRG1,ENSG00000163285
GABRG2,ENSG00000113327
GABRG3,ENSG00000182256
GABRG3-AS1,ENSG00000228740
GABRP,ENSG00000094755
GABRQ,ENSG00000268089
GABRR1,ENSG00000146276
GABRR3,ENSG00000183185
GACAT1,ENSG00000232991
GACAT2,ENSG00000265962
GACAT3,ENSG00000236289
GAD1,ENSG00000128683
GADD45A,ENSG00000116717
GADD45B,ENSG00000099860
GADD45G,ENSG00000130222
GADL1,ENSG00000144644
GAGE10,ENSG00000215274
GAGE12C,ENSG00000237671
GAGE12D,ENSG00000227488
GAGE12E,ENSG00000216649
GAGE12F,ENSG00000236362
GAGE12H,ENSG00000224902
GAGE13,ENSG00000274274
GAGE2A,ENSG00000189064
GAL3ST2,ENSG00000154252
GALC,ENSG00000054983
GALK1,ENSG00000108479
GALK2,ENSG00000156958
GALM,ENSG00000143891
GALNS,ENSG00000141012
GALNT1,ENSG00000141429
GALNT10,ENSG00000164574
GALNT11,ENSG00000178234
GALNT12,ENSG00000119514
GALNT13,ENSG00000144278
GALNT14,ENSG00000158089
GALNT16,ENSG00000100626
GALNT18,ENSG00000110328
GALNT3,ENSG00000115339
GALNT4,ENSG00000257594
GALNT5,ENSG00000136542
GALNT6,ENSG00000139629
GALNT7,ENSG00000109586
GALNT8,ENSG00000130035
GALNT9,ENSG00000182870
GALNTL5,ENSG00000106648
GALNTL6,ENSG00000174473
GALP,ENSG00000197487
GALR3,ENSG00000128310
GALT,ENSG00000213930
GAMT,ENSG00000130005
GAMTP2,ENSG00000231910
GANC,ENSG00000214013
GAP43,ENSG00000172020
GAPDH,ENSG00000111640
GAPDHP1,ENSG00000228232
GAPDHP14,ENSG00000236056
GAPDHP15,ENSG00000214563
GAPDHP16,ENSG00000225502
GAPDHP17,ENSG00000229551
GAPDHP19,ENSG00000234529
GAPDHP2,ENSG00000236811
GAPDHP20,ENSG00000224333
GAPDHP21,ENSG00000236993
GAPDHP22,ENSG00000234005
GAPDHP25,ENSG00000213594
GAPDHP27,ENSG00000239873
GAPDHP28,ENSG00000213449
GAPDHP29,ENSG00000178596
GAPDHP31,ENSG00000235868
GAPDHP32,ENSG00000226443
GAPDHP34,ENSG00000235306
GAPDHP36,ENSG00000213158
GAPDHP37,ENSG00000231907
GAPDHP38,ENSG00000249210
GAPDHP40,ENSG00000248626
GAPDHP41,ENSG00000277172
GAPDHP42,ENSG00000219881
GAPDHP44,ENSG00000213352
GAPDHP45,ENSG00000228312
GAPDHP47,ENSG00000243033
GAPDHP48,ENSG00000232718
GAPDHP49,ENSG00000234285
GAPDHP50,ENSG00000241861
GAPDHP52,ENSG00000235076
GAPDHP53,ENSG00000234069
GAPDHP55,ENSG00000224055
GAPDHP61,ENSG00000248415
GAPDHP62,ENSG00000251013
GAPDHP63,ENSG00000218582
GAPDHP64,ENSG00000231072
GAPDHP65,ENSG00000235587
GAPDHP66,ENSG00000250933
GAPDHP67,ENSG00000219930
GAPDHP68,ENSG00000233876
GAPDHP70,ENSG00000249489
GAPDHP72,ENSG00000216624
GAPDHP73,ENSG00000226540
GAPDHP74,ENSG00000232780
GAPDHP75,ENSG00000226196
GAPDHP76,ENSG00000249840
GAPDHS,ENSG00000105679
GAR1,ENSG00000109534
GAREM2,ENSG00000157833
GARS1,ENSG00000106105
GARS1P1,ENSG00000262135
GART,ENSG00000159131
GAS1,ENSG00000180447
GAS1RR,ENSG00000226237
GAS2,ENSG00000148935
GAS2L1,ENSG00000185340
GAS2L1P1,ENSG00000229511
GAS2L1P2,ENSG00000228376
GAS2L2,ENSG00000270765
GAS2L3,ENSG00000139354
GAS6,ENSG00000183087
GAS6-AS1,ENSG00000233695
GAS8-AS1,ENSG00000221819
GASK1A,ENSG00000144649
GASK1B,ENSG00000164125
GAST,ENSG00000184502
GATA1,ENSG00000102145
GATA2-AS1,ENSG00000244300
GATA3-AS1,ENSG00000197308
GATA4,ENSG00000136574
GATA5,ENSG00000130700
GATA6,ENSG00000141448
GATA6-AS1,ENSG00000266010
GATAD1,ENSG00000157259
GATAD2A,ENSG00000167491
GATAD2B,ENSG00000143614
GATB,ENSG00000059691
GATC,ENSG00000257218
GATD1,ENSG00000177225
GATD3A,ENSG00000160221
GATD3B,ENSG00000280071
GATM,ENSG00000171766
GAU1,ENSG00000255474
GBA2,ENSG00000070610
GBA3,ENSG00000249948
GBAP1,ENSG00000160766
GBE1,ENSG00000114480
GBGT1,ENSG00000148288
GBP1P1,ENSG00000225492
GBP2,ENSG00000162645
GBP7,ENSG00000213512
GBX1,ENSG00000164900
GBX2,ENSG00000168505
GC,ENSG00000145321
GCA,ENSG00000115271
GCC1,ENSG00000179562
GCC2,ENSG00000135968
GCC2-AS1,ENSG00000214184
GCDH,ENSG00000105607
GCFC2,ENSG00000005436
GCGR,ENSG00000215644
GCHFR,ENSG00000137880
GCKR,ENSG00000084734
GCLC,ENSG00000001084
GCLM,ENSG00000023909
GCM1,ENSG00000137270
GCM2,ENSG00000124827
GCNA,ENSG00000147174
GCNAP1,ENSG00000256912
GCNT1,ENSG00000187210
GCNT1P5,ENSG00000237620
GCNT2,ENSG00000111846
GCNT2P1,ENSG00000205318
GCNT3,ENSG00000140297
GCNT4,ENSG00000176928
GCNT7,ENSG00000124091
GCOM1,ENSG00000137878
GCOM2,ENSG00000227725
GCSAM,ENSG00000174500
GCSAML,ENSG00000169224
GCSAML-AS1,ENSG00000284824
GCSH,ENSG00000140905
GCSHP1,ENSG00000248651
GCSHP3,ENSG00000237580
GCSHP4,ENSG00000256171
GCSHP5,ENSG00000224837
GDA,ENSG00000119125
GDAP1L1,ENSG00000124194
GDAP2,ENSG00000196505
GDE1,ENSG00000006007
GDF1,ENSG00000130283
GDF11,ENSG00000135414
GDF15,ENSG00000130513
GDF2,ENSG00000263761
GDF3,ENSG00000184344
GDF6,ENSG00000156466
GDF7,ENSG00000143869
GDF9,ENSG00000164404
GDI1,ENSG00000203879
GDI2,ENSG00000057608
GDI2P1,ENSG00000229165
GDI2P2,ENSG00000233994
GDNF,ENSG00000168621
GDPD4,ENSG00000178795
GDPGP1,ENSG00000183208
GEMIN2,ENSG00000092208
GEMIN4,ENSG00000179409
GEMIN5,ENSG00000082516
GEMIN7,ENSG00000142252
GEMIN7-AS1,ENSG00000267348
GEMIN8,ENSG00000046647
GEMIN8P4,ENSG00000228175
GET1,ENSG00000182093
GET3,ENSG00000198356
GET4,ENSG00000239857
GFAP,ENSG00000131095
GFI1,ENSG00000162676
GFI1B,ENSG00000165702
GFM1,ENSG00000168827
GFM2,ENSG00000164347
GFOD1,ENSG00000145990
GFOD1-AS1,ENSG00000237786
GFOD2,ENSG00000141098
GFPT1,ENSG00000198380
GFPT2,ENSG00000131459
GFRA1,ENSG00000151892
GFRA2,ENSG00000168546
GFRA4,ENSG00000125861
GGA3,ENSG00000125447
GGACT,ENSG00000134864
GGCT,ENSG00000006625
GGN,ENSG00000179168
GGNBP1,ENSG00000204188
GGNBP2,ENSG00000278311
GGT1,ENSG00000100031
GGT2,ENSG00000133475
GGT3P,ENSG00000197421
GGT5,ENSG00000099998
GGT6,ENSG00000167741
GGT7,ENSG00000131067
GGTA2P,ENSG00000237766
GGTLC1,ENSG00000149435
GGTLC3,ENSG00000274252
GGTLC5P,ENSG00000276160
GH1,ENSG00000259384
GH2,ENSG00000136487
GHET1,ENSG00000281189
GHITM,ENSG00000165678
GHRHR,ENSG00000106128
GHRL,ENSG00000157017
GHRLOS,ENSG00000240288
GID4,ENSG00000141034
GIGYF2,ENSG00000204120
GIHCG,ENSG00000257698
GIMAP1,ENSG00000213203
GIMAP1-GIMAP5,ENSG00000281887
GIMAP2,ENSG00000106560
GIMAP3P,ENSG00000177590
GIMAP5,ENSG00000196329
GIMAP8,ENSG00000171115
GIMD1,ENSG00000250298
GIN1,ENSG00000145723
GINM1,ENSG00000055211
GINS4,ENSG00000147536
GIP,ENSG00000159224
GIPC3,ENSG00000179855
GIT1,ENSG00000108262
GIT2,ENSG00000139436
GJA1,ENSG00000152661
GJA10,ENSG00000135355
GJA1P1,ENSG00000176857
GJA3,ENSG00000121743
GJA5,ENSG00000265107
GJA6P,ENSG00000236187
GJA8,ENSG00000121634
GJA9,ENSG00000131233
GJB1,ENSG00000169562
GJB3,ENSG00000188910
GJB4,ENSG00000189433
GJB5,ENSG00000189280
GJB6,ENSG00000121742
GJB7,ENSG00000164411
GJC1,ENSG00000182963
GJC2,ENSG00000198835
GJC3,ENSG00000176402
GJD3,ENSG00000183153
GJD4,ENSG00000177291
GJE1,ENSG00000203733
GK,ENSG00000198814
GK-AS1,ENSG00000243055
GK-IT1,ENSG00000229331
GK2,ENSG00000196475
GK3P,ENSG00000229894
GK5,ENSG00000175066
GKAP1,ENSG00000165113
GKN1,ENSG00000169605
GKN2,ENSG00000183607
GKN3P,ENSG00000283586
GLA,ENSG00000102393
GLB1L,ENSG00000163521
GLB1L3,ENSG00000166105
GLCCI1,ENSG00000106415
GLCE,ENSG00000138604
GLDN,ENSG00000186417
GLE1,ENSG00000119392
GLI1,ENSG00000111087
GLI2,ENSG00000074047
GLI3,ENSG00000106571
GLIPR1L1,ENSG00000173401
GLIPR1L2,ENSG00000180481
GLIPR2,ENSG00000122694
GLIS1,ENSG00000174332
GLIS2-AS1,ENSG00000262686
GLIS3,ENSG00000107249
GLIS3-AS1,ENSG00000237009
GLMN,ENSG00000174842
GLMP,ENSG00000198715
GLO1,ENSG00000124767
GLOD4,ENSG00000167699
GLOD5,ENSG00000171433
GLP1R,ENSG00000112164
GLRA2,ENSG00000101958
GLRA3,ENSG00000145451
GLRB,ENSG00000109738
GLRX,ENSG00000173221
GLRX2,ENSG00000023572
GLRX3,ENSG00000108010
GLRXP1,ENSG00000228234
GLRXP3,ENSG00000118990
GLS2,ENSG00000135423
GLT6D1,ENSG00000204007
GLT8D1,ENSG00000016864
GLT8D2,ENSG00000120820
GLTP,ENSG00000139433
GLTPD2,ENSG00000182327
GLTPP1,ENSG00000255138
GLUD1,ENSG00000148672
GLUD1P2,ENSG00000265366
GLUD1P4,ENSG00000267486
GLUD1P9,ENSG00000234349
GLUD2,ENSG00000182890
GLUL,ENSG00000135821
GLULP3,ENSG00000254572
GLULP5,ENSG00000257915
GLULP6,ENSG00000215043
GLYAT,ENSG00000149124
GLYATL1,ENSG00000166840
GLYATL1B,ENSG00000255151
GLYATL1P1,ENSG00000255189
GLYATL1P2,ENSG00000254717
GLYATL1P4,ENSG00000254399
GLYATL2,ENSG00000156689
GLYATL3,ENSG00000203972
GLYCAM1,ENSG00000257780
GLYCTK,ENSG00000168237
GLYCTK-AS1,ENSG00000242797
GM2A,ENSG00000196743
GM2AP1,ENSG00000241695
GM2AP2,ENSG00000239428
GMCL1,ENSG00000087338
GMCL1P2,ENSG00000271070
GMCL2,ENSG00000244234
GMEB2,ENSG00000101216
GMFB,ENSG00000197045
GMFBP1,ENSG00000243495
GMFG,ENSG00000130755
GMIP,ENSG00000089639
GML,ENSG00000104499
GMNC,ENSG00000205835
GMPPA,ENSG00000144591
GMPPB,ENSG00000173540
GMPR,ENSG00000137198
GMPR2,ENSG00000100938
GMPS,ENSG00000163655
GMPSP1,ENSG00000250471
GNA12,ENSG00000146535
GNA13,ENSG00000120063
GNAI1,ENSG00000127955
GNAI2P1,ENSG00000255749
GNAI2P2,ENSG00000231957
GNAI3,ENSG00000065135
GNAL,ENSG00000141404
GNAO1,ENSG00000087258
GNAQ,ENSG00000156052
GNAS,ENSG00000087460
GNAS-AS1,ENSG00000235590
GNAT1,ENSG00000114349
GNAT2,ENSG00000134183
GNAT3,ENSG00000214415
GNAZ,ENSG00000128266
GNB1,ENSG00000078369
GNB1L,ENSG00000185838
GNB2,ENSG00000172354
GNB4,ENSG00000114450
GNB5,ENSG00000069966
GNE,ENSG00000159921
GNG10,ENSG00000242616
GNG12,ENSG00000172380
GNG12-AS1,ENSG00000232284
GNG13,ENSG00000127588
GNG14,ENSG00000283980
GNG2,ENSG00000186469
GNG3,ENSG00000162188
GNG5,ENSG00000174021
GNG5P1,ENSG00000213536
GNG5P2,ENSG00000133136
GNG5P3,ENSG00000254949
GNG5P5,ENSG00000234590
GNG7,ENSG00000176533
GNG8,ENSG00000167414
GNGT1,ENSG00000127928
GNGT2,ENSG00000167083
GNL2,ENSG00000134697
GNL2P1,ENSG00000223893
GNL3,ENSG00000163938
GNL3L,ENSG00000130119
GNMT,ENSG00000124713
GNPAT,ENSG00000116906
GNPATP,ENSG00000259844
GNPDA1,ENSG00000113552
GNPDA2,ENSG00000163281
GNPNAT1,ENSG00000100522
GNPTAB,ENSG00000111670
GNPTG,ENSG00000090581
GNRH1,ENSG00000147437
GNRH2,ENSG00000125787
GNRHR,ENSG00000109163
GNRHR2,ENSG00000211451
GNRHR2P1,ENSG00000259169
GNS,ENSG00000135677
GOLGA1,ENSG00000136935
GOLGA2,ENSG00000167110
GOLGA2P10,ENSG00000255769
GOLGA2P11,ENSG00000260062
GOLGA2P2Y,ENSG00000239533
GOLGA2P3Y,ENSG00000172297
GOLGA2P5,ENSG00000238105
GOLGA2P6,ENSG00000241621
GOLGA2P7,ENSG00000225151
GOLGA2P9,ENSG00000269332
GOLGA3,ENSG00000090615
GOLGA4,ENSG00000144674
GOLGA5,ENSG00000066455
GOLGA5P1,ENSG00000251215
GOLGA6A,ENSG00000159289
GOLGA6B,ENSG00000215186
GOLGA6C,ENSG00000167195
GOLGA6D,ENSG00000140478
GOLGA6L1,ENSG00000273976
GOLGA6L10,ENSG00000278662
GOLGA6L11P,ENSG00000223698
GOLGA6L17P,ENSG00000277741
GOLGA6L3,ENSG00000188388
GOLGA6L4,ENSG00000184206
GOLGA6L5P,ENSG00000230373
GOLGA6L9,ENSG00000197978
GOLGA7,ENSG00000147533
GOLGA7B,ENSG00000155265
GOLGA8B,ENSG00000215252
GOLGA8CP,ENSG00000181984
GOLGA8DP,ENSG00000175676
GOLGA8EP,ENSG00000185182
GOLGA8F,ENSG00000153684
GOLGA8H,ENSG00000261794
GOLGA8IP,ENSG00000277561
GOLGA8K,ENSG00000249931
GOLGA8M,ENSG00000188626
GOLGA8O,ENSG00000206127
GOLGA8R,ENSG00000186399
GOLGA8T,ENSG00000261247
GOLGA8UP,ENSG00000103832
GOLGA8VP,ENSG00000259236
GOLGB1,ENSG00000173230
GOLIM4,ENSG00000173905
GOLM1,ENSG00000135052
GOLPH3L,ENSG00000143457
GOLT1A,ENSG00000174567
GOLT1B,ENSG00000111711
GON4L,ENSG00000116580
GON7,ENSG00000170270
GOPC,ENSG00000047932
GORAB,ENSG00000120370
GORAB-AS1,ENSG00000231407
GORASP1,ENSG00000114745
GORASP2,ENSG00000115806
GOSR1,ENSG00000108587
GOSR2,ENSG00000108433
GOT2,ENSG00000125166
GOT2P1,ENSG00000231900
GOT2P2,ENSG00000230849
GOT2P3,ENSG00000233719
GOT2P5,ENSG00000233634
GP2,ENSG00000169347
GP5,ENSG00000178732
GP6,ENSG00000088053
GPA33,ENSG00000143167
GPAA1,ENSG00000197858
GPAA1P1,ENSG00000240069
GPAA1P2,ENSG00000230596
GPALPP1,ENSG00000133114
GPANK1,ENSG00000204438
GPAT2P2,ENSG00000188383
GPAT3,ENSG00000138678
GPAT4,ENSG00000158669
GPATCH2,ENSG00000092978
GPATCH2L,ENSG00000089916
GPATCH4,ENSG00000160818
GPATCH8,ENSG00000186566
GPBP1L1,ENSG00000159592
GPC1,ENSG00000063660
GPC3,ENSG00000147257
GPC3-AS1,ENSG00000286096
GPC5,ENSG00000179399
GPC5-AS2,ENSG00000232885
GPC5-IT1,ENSG00000236240
GPC6,ENSG00000183098
GPC6-AS1,ENSG00000236520
GPC6-AS2,ENSG00000224394
GPD1,ENSG00000167588
GPD1L,ENSG00000152642
GPER1,ENSG00000164850
GPHA2,ENSG00000149735
GPHN,ENSG00000171723
GPIHBP1,ENSG00000277494
GPKOW,ENSG00000068394
GPLD1,ENSG00000112293
GPM6A,ENSG00000150625
GPM6B,ENSG00000046653
GPM6BP1,ENSG00000230458
GPM6BP2,ENSG00000236429
GPM6BP3,ENSG00000234121
GPN1,ENSG00000198522
GPN3,ENSG00000111231
GPNMB,ENSG00000136235
GPR1,ENSG00000183671
GPR1-AS,ENSG00000279220
GPR101,ENSG00000165370
GPR108,ENSG00000125734
GPR12,ENSG00000132975
GPR135,ENSG00000181619
GPR137,ENSG00000173264
GPR137C,ENSG00000180998
GPR139,ENSG00000180269
GPR141,ENSG00000187037
GPR141BP,ENSG00000283444
GPR143,ENSG00000101850
GPR143P,ENSG00000232583
GPR148,ENSG00000173302
GPR149,ENSG00000174948
GPR15,ENSG00000154165
GPR150,ENSG00000178015
GPR151,ENSG00000173250
GPR152,ENSG00000175514
GPR153,ENSG00000158292
GPR155,ENSG00000163328
GPR157,ENSG00000180758
GPR158,ENSG00000151025
GPR158-AS1,ENSG00000233642
GPR161,ENSG00000143147
GPR162,ENSG00000250510
GPR171,ENSG00000174946
GPR176-DT,ENSG00000246863
GPR179,ENSG00000277399
GPR18,ENSG00000125245
GPR180,ENSG00000152749
GPR182,ENSG00000166856
GPR183,ENSG00000169508
GPR19,ENSG00000183150
GPR21,ENSG00000188394
GPR22,ENSG00000172209
GPR25,ENSG00000170128
GPR26,ENSG00000154478
GPR27,ENSG00000170837
GPR31,ENSG00000120436
GPR32,ENSG00000142511
GPR32P1,ENSG00000269565
GPR33,ENSG00000214943
GPR34,ENSG00000171659
GPR35,ENSG00000178623
GPR37L1,ENSG00000170075
GPR39,ENSG00000183840
GPR4,ENSG00000177464
GPR42,ENSG00000126251
GPR45,ENSG00000135973
GPR50-AS1,ENSG00000234696
GPR53P,ENSG00000229281
GPR62,ENSG00000180929
GPR63,ENSG00000112218
GPR68,ENSG00000119714
GPR78,ENSG00000155269
GPR89A,ENSG00000117262
GPRACR,ENSG00000196979
GPRASP1,ENSG00000198932
GPRASP2,ENSG00000158301
GPRC5A,ENSG00000013588
GPRC5B,ENSG00000167191
GPRC5C,ENSG00000170412
GPRC5D,ENSG00000111291
GPRC5D-AS1,ENSG00000247498
GPRIN1,ENSG00000169258
GPRIN2,ENSG00000204175
GPRIN3,ENSG00000185477
GPS1,ENSG00000169727
GPS2P2,ENSG00000230951
GPSM1,ENSG00000160360
GPSM2,ENSG00000121957
GPSM3,ENSG00000213654
GPT2,ENSG00000166123
GPX2,ENSG00000176153
GPX3,ENSG00000211445
GPX5,ENSG00000224586
GPX6,ENSG00000198704
GPX7,ENSG00000116157
GPX8,ENSG00000164294
GRAMD1A,ENSG00000089351
GRAMD2B,ENSG00000155324
GRAMD4,ENSG00000075240
GRAMD4P1,ENSG00000227874
GRAMD4P2,ENSG00000235992
GRAMD4P4,ENSG00000274369
GRAMD4P5,ENSG00000259089
GRAMD4P6,ENSG00000258848
GRAMD4P7,ENSG00000266242
GRAMD4P8,ENSG00000270930
GRAP,ENSG00000154016
GRAP2,ENSG00000100351
GRB10,ENSG00000106070
GRB14,ENSG00000115290
GRB7,ENSG00000141738
GREB1L,ENSG00000141449
GREM1,ENSG00000166923
GRHL2,ENSG00000083307
GRHL3,ENSG00000158055
GRHL3-AS1,ENSG00000232298
GRHPR,ENSG00000137106
GRIA2,ENSG00000120251
GRIA3,ENSG00000125675
GRID1,ENSG00000182771
GRID2IP,ENSG00000215045
GRIFIN,ENSG00000275572
GRIK1,ENSG00000171189
GRIK2,ENSG00000164418
GRIK3,ENSG00000163873
GRIN2A,ENSG00000183454
GRIN2B,ENSG00000273079
GRINA,ENSG00000178719
GRIP2,ENSG00000144596
GRK1,ENSG00000185974
GRK3,ENSG00000100077
GRK5-IT1,ENSG00000228485
GRK6,ENSG00000198055
GRK7,ENSG00000114124
GRM1,ENSG00000152822
GRM2,ENSG00000164082
GRM3,ENSG00000198822
GRM3-AS1,ENSG00000233073
GRM4,ENSG00000124493
GRM5,ENSG00000168959
GRM5-AS1,ENSG00000255082
GRM6,ENSG00000113262
GRM7,ENSG00000196277
GRM7-AS1,ENSG00000236202
GRM8,ENSG00000179603
GRN,ENSG00000030582
GRPEL1,ENSG00000109519
GRPEL2,ENSG00000164284
GRPEL2-AS1,ENSG00000253618
GRPEL2P1,ENSG00000233211
GRPEL2P2,ENSG00000225814
GRPR,ENSG00000126010
GRSF1,ENSG00000132463
GRTP1,ENSG00000139835
GRTP1-AS1,ENSG00000225083
GRWD1,ENSG00000105447
GRXCR2,ENSG00000204928
GSAP,ENSG00000186088
GSC,ENSG00000133937
GSC2,ENSG00000063515
GSDMA,ENSG00000167914
GSDMC,ENSG00000147697
GSDME,ENSG00000105928
GSE1,ENSG00000131149
GSEC,ENSG00000280832
GSG1L,ENSG00000169181
GSG1L2,ENSG00000214978
GSK3A,ENSG00000105723
GSK3B,ENSG00000082701
GSKIP,ENSG00000100744
GSN,ENSG00000148180
GSN-AS1,ENSG00000235865
GSR,ENSG00000104687
GSS,ENSG00000100983
GSTA11P,ENSG00000230375
GSTA2,ENSG00000244067
GSTA3,ENSG00000174156
GSTA5,ENSG00000182793
GSTA6P,ENSG00000223622
GSTA8P,ENSG00000220377
GSTA9P,ENSG00000243236
GSTCD,ENSG00000138780
GSTCD-AS1,ENSG00000251175
GSTK1,ENSG00000197448
GSTM1,ENSG00000134184
GSTM3P1,ENSG00000227693
GSTM3P2,ENSG00000226878
GSTO2,ENSG00000065621
GSTO3P,ENSG00000232829
GSTP1,ENSG00000084207
GSTT2,ENSG00000099984
GSTT2B,ENSG00000133433
GSTT4,ENSG00000276950
GSX1,ENSG00000169840
GTF2A1,ENSG00000165417
GTF2A2,ENSG00000140307
GTF2B,ENSG00000137947
GTF2E1,ENSG00000153767
GTF2E2,ENSG00000197265
GTF2F1,ENSG00000125651
GTF2F2P1,ENSG00000251254
GTF2H1,ENSG00000110768
GTF2H2,ENSG00000145736
GTF2H2C,ENSG00000183474
GTF2H4,ENSG00000213780
GTF2H5,ENSG00000272047
GTF2I,ENSG00000263001
GTF2IP1,ENSG00000277053
GTF2IP11,ENSG00000255199
GTF2IP12,ENSG00000283050
GTF2IP13,ENSG00000272556
GTF2IP2,ENSG00000226930
GTF2IP22,ENSG00000259095
GTF2IP3,ENSG00000187721
GTF2IP5,ENSG00000224316
GTF2IP6,ENSG00000266736
GTF2IP7,ENSG00000227038
GTF2IP8,ENSG00000276318
GTF2IP9,ENSG00000251451
GTF2IRD1,ENSG00000006704
GTF2IRD1P1,ENSG00000230583
GTF2IRD2,ENSG00000196275
GTF3A,ENSG00000122034
GTF3AP1,ENSG00000237274
GTF3AP5,ENSG00000225816
